legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,avian_id,uid,call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin
IowaOrnithAssoc_108,iowaornithassoc108,iowaornithassoc,complex,,0,,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0001_th.jpg,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/pdf/iowaornithassoc108.pdf,Record book of the Iowa Ornithologists' Association,https://n2t.net/ark:/87292/w9736m679,10385,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,"Record Book, 1895-1897",1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,Iowa Ornithological Association,,,,,,"Bartsch, Paul, 1871-1960;Merriam, C. Hart (Clinton Hart), 1855-1942;Currier, Edmonde S.;Giddings, Harold Joseph;Henning, Carl Fritz;Hoover, George C.;Rich, Guy C.;Savage, David L.;Bailey, Bert Heald;Heaton, Hiram;Irons, Ernest E. (Ernest Edward), 1877-;Law, John Eugene, 1877-1931;Goss, R. D.",http://id.loc.gov/authorities/names/n88013379;http://id.loc.gov/authorities/names/n80024499;;;;;;;;;http://id.loc.gov/authorities/names/no99076166;http://id.loc.gov/authorities/names/n92048088;,,,"Record book for the Iowa Ornithological Association. The book covers the period from the group's founding as the Iowa Ornithologist's Association on June 15, 1894 to January 16, 1898. The record book includes meeting minutes, copies of the organization's constitution, financial reports, officer and membership lists, and letters regarding the Iowa Ornithological Association.",,eng,,"Brown, J.H.;Keyes, Charles R. (Charles Reuben), 1871-1951",;http://id.loc.gov/authorities/names/n88218780,,,"Ornithology--Societies, etc;Meetings;Societies--History, organization, etc",http://id.worldcat.org/fast/1048364;http://id.worldcat.org/fast/1015496;http://id.worldcat.org/fast/1123789,Iowa City;Iowa;Mount Vernon;Salem;Manchester,http://www.geonames.org/4862034;http://www.geonames.org/4862182;http://www.geonames.org/4868251;http://www.geonames.org/4875384;http://www.geonames.org/4865996,41.66113;42.00027;41.92195;40.85281;42.48415,-91.53017; -93.50049; -91.41684; -91.62016; -91.45543,WGS 84,108 pages,,,administrative records;clippings (information artifacts);correspondence,http://vocab.getty.edu/aat/300027425;http://vocab.getty.edu/aat/300026867;http://vocab.getty.edu/aat/300026877,Text,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,1894-06-15/1898-01-16,2019-01-15,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,Avian Archives of Iowa Online (avIAn),https://avian.lib.iastate.edu,reformatted digital; Digitized with Nikon - camera
IowaOrnithAssoc_28,iowaornithassoc28,iowaornithassoc,child,iowaornithassoc108,29,MS0581b001f001i0029.tif,ms0581b001f001i0029.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0029.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0029_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0029_th.jpg,,,,,Page 29,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_29,iowaornithassoc29,iowaornithassoc,child,iowaornithassoc108,30,MS0581b001f001i0030.tif,ms0581b001f001i0030.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0030.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0030_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0030_th.jpg,,,,,Page 30,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_30,iowaornithassoc30,iowaornithassoc,child,iowaornithassoc108,31,MS0581b001f001i0031.tif,ms0581b001f001i0031.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0031.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0031_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0031_th.jpg,,,,,Page 31,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_31,iowaornithassoc31,iowaornithassoc,child,iowaornithassoc108,32,MS0581b001f001i0032.tif,ms0581b001f001i0032.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0032.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0032_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0032_th.jpg,,,,,Page 32,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_32,iowaornithassoc32,iowaornithassoc,child,iowaornithassoc108,33,MS0581b001f001i0033.tif,ms0581b001f001i0033.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0033.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0033_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0033_th.jpg,,,,,Page 33,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_33,iowaornithassoc33,iowaornithassoc,child,iowaornithassoc108,34,MS0581b001f001i0034.tif,ms0581b001f001i0034.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0034.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0034_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0034_th.jpg,,,,,Page 34,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_34,iowaornithassoc34,iowaornithassoc,child,iowaornithassoc108,35,MS0581b001f001i0035.tif,ms0581b001f001i0035.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0035.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0035_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0035_th.jpg,,,,,Page 35,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_35,iowaornithassoc35,iowaornithassoc,child,iowaornithassoc108,36,MS0581b001f001i0036.tif,ms0581b001f001i0036.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0036.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0036_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0036_th.jpg,,,,,Page 36,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_36,iowaornithassoc36,iowaornithassoc,child,iowaornithassoc108,37,MS0581b001f001i0037.tif,ms0581b001f001i0037.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0037.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0037_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0037_th.jpg,,,,,Page 37,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_37,iowaornithassoc37,iowaornithassoc,child,iowaornithassoc108,38,MS0581b001f001i0038.tif,ms0581b001f001i0038.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0038.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0038_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0038_th.jpg,,,,,Page 38,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_38,iowaornithassoc38,iowaornithassoc,child,iowaornithassoc108,39,MS0581b001f001i0039.tif,ms0581b001f001i0039.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0039.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0039_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0039_th.jpg,,,,,Page 39,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_39,iowaornithassoc39,iowaornithassoc,child,iowaornithassoc108,40,MS0581b001f001i0040.tif,ms0581b001f001i0040.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0040.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0040_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0040_th.jpg,,,,,Page 40,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_40,iowaornithassoc40,iowaornithassoc,child,iowaornithassoc108,41,MS0581b001f001i0041.tif,ms0581b001f001i0041.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0041.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0041_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0041_th.jpg,,,,,Page 41,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_41,iowaornithassoc41,iowaornithassoc,child,iowaornithassoc108,42,MS0581b001f001i0042.tif,ms0581b001f001i0042.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0042.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0042_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0042_th.jpg,,,,,Page 42,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_42,iowaornithassoc42,iowaornithassoc,child,iowaornithassoc108,43,MS0581b001f001i0043.tif,ms0581b001f001i0043.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0043.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0043_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0043_th.jpg,,,,,Page 43,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_43,iowaornithassoc43,iowaornithassoc,child,iowaornithassoc108,44,MS0581b001f001i0044.tif,ms0581b001f001i0044.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0044.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0044_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0044_th.jpg,,,,,Page 44,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_44,iowaornithassoc44,iowaornithassoc,child,iowaornithassoc108,45,MS0581b001f001i0045.tif,ms0581b001f001i0045.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0045.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0045_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0045_th.jpg,,,,,Page 45,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_45,iowaornithassoc45,iowaornithassoc,child,iowaornithassoc108,46,MS0581b001f001i0046.tif,ms0581b001f001i0046.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0046.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0046_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0046_th.jpg,,,,,Page 46,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
